code_number,pdf_path,two_worlds_verdict,two_worlds_confidence,two_worlds_e_full,two_worlds_e_abstract,two_worlds_e_chunk,adaptors_verdict,adaptors_confidence,adaptors_e_full,adaptors_e_abstract,adaptors_e_chunk,arbitrariness_verdict,arbitrariness_confidence,arbitrariness_e_full,arbitrariness_e_abstract,arbitrariness_e_chunk
248,10.3389_fninf.2016.00041.pdf,not_met,1.0,0.015364477944464872,-0.007697939323363959,0.028995864438753446,not_met,1.0,-0.027009239908235238,-0.003700439082492014,0.016892254797491655,not_met,1.0,0.07613262193461441,-0.03680205288340814,0.09192668128169534
248,www.eneuro.org_content_8_5_ENEURO.0266-21.2021.pdf,not_met,1.0,0.034156833761889716,0.04604872966739017,0.050303216531154486,met,1.0,0.005772939176222271,-0.003923846078396048,0.0298679101367587,not_met,1.0,0.06314452971857577,0.04892568218224226,0.063665147793977
248,www.nature.com_articles_s41598-017-08609-3.pdf,not_met,1.0,0.04142574773407886,0.03947696658586435,0.03391949871821492,not_met,1.0,0.05328569072022918,0.05145303499276041,0.0647792690389502,not_met,1.0,0.006928879258204757,0.012777058852158577,0.011599097044770757
249,10.1371_journal.pcbi.1005155.pdf,not_met,1.0,-0.00494256987983903,-0.019933841601326645,0.0077633596244217635,met,1.0,-0.03826257754355536,-0.018997905660838508,-0.012622572498595216,not_met,1.0,-0.02250520221851262,0.015952128697760994,0.006730600066340899
249,www.jneurosci.org_content_34_16_5583.long.pdf,not_met,1.0,0.05218334495060354,0.06860764644483816,0.059968608191414294,met,0.66,0.013084497610152094,0.008739195646959946,0.022854602025485865,not_met,1.0,0.03621563765292842,0.030048838557989233,0.022164406431465354
250,10.1038_s41586-022-04515-5.pdf,met,1.0,0.05536987822917649,0.044316691036954396,0.05637663973345312,met,0.66,0.07400917750874547,0.09687123498120918,0.08427460811990097,not_met,1.0,0.02038754271762759,0.015888052749973035,0.018035402225014308
250,10.1371_journal.pbio.2004527.pdf,not_met,1.0,0.03698579650865907,0.06877556131287016,0.06208158599081524,met,1.0,0.021028149686213103,0.027951060687271247,0.06748077542214649,not_met,1.0,0.046533701773197454,0.042078859689018755,0.06581616334591842
250,10.1371_journal.pgen.1006884.pdf,not_met,1.0,0.019056242320818532,0.041869293231747,0.01752701454739669,not_met,1.0,0.019809610091703997,0.029782607823733022,0.015298974701858602,not_met,1.0,-0.04144425348023902,-0.05335785476654417,-0.034068198489281276
250,www.eneuro.org_content_5_4_ENEURO.0414-17.2018.pdf,not_met,1.0,0.06363180267886617,0.075188143121898,0.07670623800839646,not_met,1.0,0.02107702826638542,0.013613865699704913,0.011283780920888527,not_met,1.0,0.02551690637212928,0.016448095483855386,0.0243944162447021
250,www.jneurosci.org_content_27_14_3904.long.pdf,not_met,1.0,-0.0016210288148910848,0.022722374852616085,0.013445476751471194,not_met,1.0,0.005843083942435101,-0.010209366396420502,0.012090220297370533,not_met,1.0,0.022384830714374446,0.03902428093450807,0.02324101317674053
250,www.jneurosci.org_content_31_37_13214.long.pdf,not_met,1.0,0.07002292189428555,0.07802932483923102,0.07378012556043033,not_met,1.0,-0.03659208364130429,-0.046009713639735786,-0.030718845992389283,not_met,1.0,0.02261341704952369,0.02826599928847959,0.008352399903151519
250,www.jneurosci.org_content_42_49_9227.long.pdf,met,0.66,0.04882338216571146,0.06116093682427797,0.056044769613924114,not_met,1.0,0.010626979375633245,0.014823713925672182,0.03234343990239165,met,1.0,-0.03769269871878371,-0.004226971369927756,-0.015862654327944845
251,10.1038_srep46699.pdf,not_met,1.0,0.033505521106210155,0.035898657925312875,0.03634049614125803,met,1.0,0.027746064909381963,0.022490547373032348,0.02816682396235683,not_met,1.0,0.015516503158156236,0.014050242983534907,0.00867401827882853
252,10.1007_s12264-021-00675-y.pdf,not_met,1.0,-0.01920003305450531,0.009728516062337805,-0.01920003305450531,not_met,1.0,0.0571796709175537,0.025356951482976668,0.0571796709175537,not_met,1.0,-0.0019297294229505546,0.010919339807078135,-0.0019297294229505546
252,10.1523_jneurosci.2882-08.2008.pdf,not_met,1.0,0.013432187118677278,0.03878862615398035,0.037436951505569555,not_met,1.0,-0.002884480924022532,-0.008508704641015243,0.02000628179664255,not_met,1.0,0.005438078053515852,0.015677366721315054,0.009580371939695062
252,10.3389_fnbeh.2026.1737998.pdf,met,1.0,0.027874542197108228,0.05311886942621797,0.049367136876819234,met,1.0,0.026408399596189503,0.025467869279748825,0.04892865294237854,met,1.0,0.052912826816630024,0.04646388607945665,0.08226545157510698
252,10.3389_fncel.2017.00236_full.pdf,not_met,1.0,0.009812503218933321,-1.9147673463460954e-05,0.017997044059357314,not_met,1.0,0.031702416413496595,0.04560941990780566,0.04512062733220413,not_met,1.0,0.1304004475837488,0.11832018131499168,0.13067267993820045
252,hdl.handle.net_11427_36536.pdf,not_met,1.0,-0.01865005615743149,-0.04452381519832687,-0.010886371899952754,not_met,1.0,0.004536007271177225,0.015617080891357842,0.022735875249797234,not_met,1.0,0.009707668288380466,-0.0027028370721232952,0.026966623987908958
252,www.jneurosci.org_content_28_34_8590.long.pdf,not_met,1.0,0.04576688396591771,0.06164200823655235,0.046624242805164626,not_met,1.0,-0.032852262721809404,-0.025626416103087444,-0.006046444769923713,not_met,1.0,0.06364688136133487,0.04181577724563122,0.09241569132080835
257,www.nature.com_articles_s41598-021-84667-y.pdf,not_met,1.0,0.03811320804682283,0.04031001001906488,0.0385369708752117,not_met,1.0,0.05529493187705068,0.07630915041300317,0.06564628043650267,not_met,1.0,-0.04468866915084721,-0.05681577824662376,-0.042467154834391146
259,hdl.handle.net_1773_36496.pdf,met,1.0,0.0034140605258866745,0.023869467339028103,0.03208427160224789,met,1.0,0.0036815598807052726,0.020386369032579565,0.026670242429584094,met,0.66,-0.04488016310550328,-0.05555973395420166,-0.04514274423903321
265,10.1039_d6sc00250a.pdf,not_met,1.0,-0.011106667884133033,-0.004636494750927653,-0.013649420612685112,not_met,1.0,-0.07919534434516444,-0.07153770771715157,-0.06664249824597746,not_met,1.0,0.04306329837857587,0.0380365662909624,0.038860452378406685
267,10.1186_1756-0500-2-65.pdf,not_met,1.0,0.005389356266261036,-3.6614682796039244e-05,0.022575054280878238,not_met,0.66,-0.07179505515359522,-0.054486640216105955,-0.06767072257456974,not_met,1.0,-0.04267246985390105,-0.05189713624025447,-0.050249266248911253
275,10.1007_s00441-020-03389-1.pdf,not_met,1.0,0.052316540177958025,0.07067350881603704,0.053969331131197146,not_met,1.0,0.046734196020405655,0.028067963459884562,0.044193463651173916,not_met,1.0,0.034294474287819614,0.047069921376220486,0.03406083140044291
275,10.1111_ejn.12558.pdf,not_met,1.0,0.046147219229884635,0.027168385625023828,0.08113039294193714,not_met,1.0,-0.009742928909464946,0.0015874305893316173,-0.011810944469657601,not_met,1.0,0.047892690907610315,0.04070650163540071,0.02962144996098527
275,10.1371_journal.pbio.0060125.pdf,not_met,1.0,0.06688174045220571,0.07349618778672778,0.08769024692601467,not_met,1.0,-0.06680837649552554,-0.03030431018628596,-0.04835660304981924,not_met,1.0,0.016730387390982496,0.01443421220806955,0.00698269812966152
275,10.1371_journal.pcbi.1005870.pdf,not_met,1.0,0.04241147940987558,0.06569388183449111,0.08334254169964977,not_met,1.0,-0.006433708978749352,-0.0005010020825227824,0.020471923084670544,not_met,1.0,0.02351989200956494,0.018038514771980617,0.03621054993767808
275,10.3758_BF03209343.pdf,not_met,1.0,0.1420443606740322,0.14493499499961138,0.1470853261923913,not_met,1.0,-0.03579143750170581,-0.052834536235752114,-0.03400469470574766,not_met,1.0,0.07236872296631464,0.06411577022513461,0.07330940913916068
275,www.eneuro.org_content_8_5_ENEURO.0070-21.2021.long.pdf,not_met,1.0,0.1285666790923426,0.13604504079564791,0.13473280788272468,not_met,1.0,-0.021067148884695398,-0.023374816483201312,-0.019278772973777433,not_met,1.0,-0.03721219505837672,-0.07758322827723327,-0.0643466704496848
275,www.jneurosci.org_content_30_27_9017.long.pdf,not_met,1.0,0.1066060950375814,0.10704716702293066,0.12562919463216204,met,1.0,-0.06903964822541821,-0.03456581453639812,-0.055803778396661334,not_met,1.0,0.008063282457316728,0.008634483435983557,0.012124008328373785
275,www.jneurosci.org_content_33_25_10568.long.pdf,not_met,1.0,0.10651325908955431,0.10103723141763593,0.11198509075790086,not_met,1.0,0.0008415257170920169,-0.008620544198027961,0.008171884758274444,not_met,1.0,-0.007554688155478316,0.003001541513258139,0.012899716822582702
275,www.jneurosci.org_content_34_3_941.long.pdf,not_met,1.0,0.06046574945796494,0.07945241387814973,0.07121302498327549,met,1.0,0.015618265041703874,0.022953216709155694,0.01846062525996301,not_met,1.0,0.029213053521584886,0.02075951168675045,0.05651178589219327
276,10.1007_s00359-011-0696-8.pdf,not_met,1.0,0.02217983367698948,0.05524528697305116,0.039759172064028625,not_met,1.0,-0.020784016197504973,-0.018247225487893887,0.011457045147008528,not_met,1.0,0.019479060821809606,0.024280871670993617,0.007870381058103802
276,www.jneurosci.org_content_35_11_4515.long.pdf,met,1.0,0.08860897551850515,0.09915921510857881,0.10248706417972156,met,0.66,-0.054105135392713916,-0.032120723173403726,-0.05632235843502849,met,1.0,0.022134773737263386,0.009194094282642427,0.02424060661114221
276,www.nature.com_articles_s41598-021-90400-6.pdf,not_met,1.0,0.08064331214618406,0.07877464862070065,0.10642925819244936,met,1.0,-0.029433768913762627,-0.030195903019685298,-0.009144806341423558,not_met,1.0,0.0005225451563712798,0.009897742597665866,-0.004053552636289599
280,10.3389_fpsyg.2018.02534_full.pdf,met,1.0,0.013397846707072216,0.011828724687343589,0.014464469163063175,not_met,1.0,0.010240780596261377,0.024311212070079982,0.025836962152145808,not_met,1.0,0.01610470157562561,0.05295855848783972,0.05228151602996991
283,10.3389_fendo.2018.00587_full.pdf,not_met,1.0,-0.011032687012894877,-0.01830264341395611,-0.012750708784924215,not_met,1.0,-0.02220646277767556,0.004556479640259565,-0.018098844210143156,not_met,1.0,-0.0117387551376485,0.014397781123937529,-0.026607051586577224
287,10.7554_eLife.87099.pdf,not_met,1.0,-0.044958263085127605,-0.0424577793308786,-0.038205164881306125,not_met,1.0,0.020277018126483116,0.021342297871105247,0.033443949184475824,not_met,1.0,0.03118863086478862,0.030130593023085874,0.04053201017311966
288,10.3389_fmed.2025.1504736.pdf,not_met,1.0,-0.07466365769076673,-0.07413642567794015,-0.06480088172039142,met,1.0,-0.016843855504108794,-0.0008762730457944363,0.006220093840998609,not_met,1.0,-0.03000476059759662,-0.009236184046788842,-0.030013124951303177
292,10.1038_s42003-024-06206-5.pdf,not_met,1.0,0.045151550695839905,0.04596520163933142,0.06556833906026116,met,1.0,-0.013107749411808629,-0.016154097532502146,-0.00901023912005342,not_met,1.0,-0.05775518983287997,-0.07336004111445533,-0.049133457986565716
293,10.3389_fncel.2020.00254.pdf,not_met,1.0,-0.03647652599648552,-0.021563955234784233,-0.03560230209780612,not_met,1.0,-0.008392729917483964,0.006894455812598907,0.01074183874252912,not_met,1.0,-0.07088406096035567,-0.060473952516042206,-0.051217121251637174
299,erc.bioscientifica.com_view_journals_erc_17_3_589.xml.pdf,not_met,1.0,-0.0050579521819484295,-0.01438638626350902,0.0038103455578039117,not_met,1.0,-0.005946126887354753,0.0015074928871985443,-0.005264551077665982,not_met,1.0,-0.04356798363440086,-0.05996099071970099,-0.028893416016646085
308,10.3389_fnmol.2014.00069_full.pdf,not_met,1.0,-0.051261775897649374,-0.05809625251014559,-0.05373534208183906,not_met,1.0,0.011122016019200456,0.01599373148063367,0.004470460446909467,not_met,1.0,0.0048093170389512455,0.021539864078287507,0.003658148309860485
311,10.21203_rs.3.rs-5333191_v1.pdf,not_met,1.0,-0.07554763110378421,-0.07738141978970137,-0.044211323251079904,not_met,1.0,0.013646916807523281,0.03245300075147873,0.02865570007961774,not_met,1.0,0.005823310763703668,-0.008741278083374378,0.017416619766501395
312,10.1038_s41592-026-03086-x.pdf,not_met,1.0,-0.012452783668081089,-0.01836926177365946,0.020191578316756633,not_met,1.0,-0.05228385337797642,-0.05986189106278367,-0.036291187003542766,not_met,1.0,0.003289093288676272,0.028279944359963206,0.010652793620992914
313,10.1371_journal.pone.0125098.pdf,not_met,1.0,-0.0385918544873464,0.0035154021694805797,-0.011440783513365426,not_met,1.0,-0.01586225035911626,-0.013759906892808083,-0.006515250509466658,not_met,1.0,-0.09598222915261521,-0.02465160471547063,-0.08878857423392847
314,10.15252_msb.202311587.pdf,not_met,1.0,-0.0366948249013728,-0.02426432698970213,-0.0366948249013728,not_met,1.0,-0.0062246102469865955,-0.01914536956497518,-0.0062246102469865955,not_met,1.0,-0.10044704897386478,-0.10950345079682754,-0.10044704897386478
315,10.1186_s12915-024-01849-6.pdf,not_met,1.0,-0.041816700223445184,-0.055378388426327516,-0.0264913437557936,not_met,1.0,0.031313470807862454,0.04558889020368806,0.04061783113128889,not_met,1.0,-0.0038974311186430904,-0.018431357679350443,-0.004324504928978607
325,10.1371_journal.pone.0213278.pdf,not_met,1.0,-0.015421457219613811,-0.010996910863479743,-0.011445598053749381,met,0.66,-0.004805558163908159,0.010645643371836334,0.011650834888132351,not_met,1.0,-0.04234241660137707,-0.045765437737318886,-0.036519903731171914
327,10.1186_s12943-021-01488-3.pdf,not_met,1.0,0.006331678031697834,-0.010048605549442763,-0.0003568618264046322,not_met,1.0,-0.0349709236629581,-0.026134174770762124,-0.011737485330979035,not_met,1.0,-0.010106923479471876,0.0072878715751468325,-0.01460163573864693
329,10.1038_emboj.2009.180.pdf,not_met,1.0,-0.02532975440489662,-0.03490589077683194,-0.02532975440489662,not_met,1.0,-0.014625196058172411,-0.027201067863528286,-0.014625196058172411,not_met,1.0,0.001046128797157376,0.004142467259509725,0.001046128797157376
329,www.nature.com_articles_cr201014.pdf,not_met,1.0,-0.009669131042472901,-0.007289564956394457,-0.009669131042472901,met,1.0,-0.020400115986167068,-0.03669019015035519,-0.020400115986167068,not_met,1.0,-0.026542024093315006,-0.015584517864294826,-0.026542024093315006
331,10.1371_journal.pcbi.1000977.pdf,not_met,1.0,0.026872361416805046,0.044822570445274414,0.0316057818154055,met,1.0,0.009627450278855951,0.003349848417458786,0.011884887870455635,not_met,1.0,0.04285315842216554,0.01400237498839803,0.03914747473713615
331,10.1371_journal.pcbi.1005148.pdf,not_met,1.0,0.05710554401405182,0.046037674099120025,0.07491680929013983,met,0.66,0.024844922367022827,0.026668906813501855,0.034395987643704634,not_met,1.0,0.06326179255549978,0.08314855455643189,0.08119287087109084
331,10.3389_fncel.2022.1018229.pdf,not_met,1.0,0.013838476653624941,0.04410378485744214,0.013838476653624941,not_met,1.0,0.041367345933134556,0.04787989356084085,0.041367345933134556,not_met,1.0,0.05487283998418377,0.06561279334124306,0.05487283998418377
331,www.jneurosci.org_content_32_41_14402.long.pdf,not_met,1.0,0.008271378634462988,0.019231718737975245,0.030633475221616403,not_met,1.0,-0.028150118541412323,-0.033145915933463985,-0.021515737943161375,not_met,1.0,-0.03749946746128827,-0.024022189420631508,-0.038192070343543105
333,10.1038_s41422-023-00851-x.pdf,not_met,1.0,0.0019959863726831967,0.008193182314317414,0.0019959863726831967,not_met,1.0,0.05040695157283423,0.06417399103552741,0.05040695157283423,not_met,1.0,0.0009511226510679639,0.008953065771580383,0.0009511226510679639
333,10.3389_fimmu.2026.1749911.pdf,not_met,1.0,-0.04072354916092965,-0.009817306801476647,-0.014698494364741544,met,1.0,0.05467285276421503,0.07286061694575649,0.05764739631925571,not_met,1.0,-0.04667041071960876,-0.03728410157923378,-0.028509625383341532
334,10.15252_embj.201592655.pdf,not_met,1.0,-0.012409371066867035,-0.021876554423156776,0.0055635446413819616,met,1.0,0.0020700320566739584,0.03761977239972072,0.02028216581211385,not_met,1.0,0.026106191077712136,0.03365454011135721,0.04057491333319574
338,10.1038_s12276-025-01633-8.pdf,not_met,1.0,-0.028546090793355024,-0.011410903866543453,-0.024916463289147893,not_met,1.0,-0.017585026711675153,-0.0011111387256104764,0.016202429051101596,not_met,1.0,0.04911505591484403,0.08603379773494527,0.049798458770059714
338,10.1038_s41392-024-02056-z.pdf,not_met,1.0,-0.03575713162600556,-0.04115046504830725,-0.03575713162600556,not_met,1.0,0.04380117131830015,0.033473702830089984,0.04380117131830015,not_met,1.0,-0.026587212463907325,-0.020158457842367267,-0.026587212463907325
338,10.3389_fimmu.2025.1563150.pdf,not_met,1.0,-0.060249914430605185,-0.03057817385037987,-0.052319839191499115,met,1.0,0.06354555102510862,0.04793684152327482,0.09032720544935899,not_met,1.0,-0.018899386721739752,0.012838170031871958,-0.00304017927011368
340,10.1371_journal.pcbi.1010859.pdf,not_met,1.0,-0.011435116604889559,-0.0059118614191797595,-0.010696827971398318,not_met,1.0,-0.0327991332550382,-0.022331903456711828,-0.017645313978806636,not_met,1.0,-0.023778734644586248,-0.005797316667142694,-0.021401310726758337
340,10.1371_journal.pgen.1002910.pdf,not_met,1.0,-0.027016468751861995,-0.037520128777802225,0.005511707654885356,not_met,1.0,-0.04498295948003406,-0.036039738189882736,-0.039352503946675665,not_met,1.0,-0.029454594298721395,0.01223370759797962,-0.020081166407966304
340,10.1371_journal.pone.0057286.pdf,not_met,1.0,-0.03517286426842435,-0.03770878887585735,-0.033802584422876245,not_met,1.0,-0.021573708804676836,-0.02524664226537635,-0.013689119625084274,not_met,1.0,-0.025780797627361518,-0.008357332035489464,-0.013611186590545913
354,10.3389_fimmu.2026.1779543.pdf,not_met,1.0,-0.06065796368818445,-0.049385767701998526,-0.03774497811158187,not_met,1.0,-0.043629774366538546,-0.0213033321085061,-0.01930559442417044,not_met,1.0,-0.06821994001673434,-0.039188133034331774,-0.05659368331315839
355,10.3389_fnsyn.2016.00034.pdf,not_met,1.0,0.0024117632305342427,0.009340597845403448,0.009119454817353562,not_met,1.0,0.009822028000700382,0.030800383296285646,0.011185283755271802,not_met,1.0,-0.004750422673383402,0.014356719185101539,-0.011823040638991426
362,10.1371_journal.pcbi.1010715.pdf,not_met,1.0,0.014116811124443698,0.03423293656852334,0.020930134623567645,met,1.0,-0.022156874177338453,-0.00294090679865394,0.014639388928445466,not_met,1.0,-0.02140702383612333,0.0016595918140844901,0.0054938125868576534
362,www.nature.com_articles_s41467-017-01908-3.pdf,not_met,1.0,0.053894989452338095,0.04696802447654424,0.0860591867220224,not_met,1.0,0.07092054389967681,0.08239023821146016,0.06574041117482671,not_met,1.0,-0.020110616989701912,-0.016093003411584345,-0.02792374349821617
363,10.3389_fpsyg.2013.00422_full.pdf,not_met,1.0,-0.001434981743111241,0.0014093758094806327,0.012701296445853244,met,1.0,-0.028961168769394263,-0.022612937209243855,-0.009002807437873931,not_met,1.0,0.020158546190299106,0.031946201745178246,0.027581770449004978
364,10.1038_s44318-026-00743-x.pdf,not_met,1.0,-0.027264457967363584,-0.02218315534065892,-0.027264457967363584,not_met,1.0,0.03141413854265573,0.02234289355939264,0.03141413854265573,not_met,1.0,0.008282656485523572,0.011601673624201291,0.008282656485523572
367,10.1038_emboj.2009.397.pdf,not_met,1.0,-0.015392158182044023,-0.027877434454633723,-0.017440329329690397,not_met,1.0,-0.039180243515851754,-0.04648268140593544,-0.03887692234347542,not_met,1.0,-0.010793952380498566,-0.01296486420565502,-0.03636411010647628
367,10.1038_s41467-020-16673-z.pdf,not_met,1.0,-0.04264210437912891,-0.02482827135615449,-0.04230628521159717,not_met,1.0,-0.04005328254564337,-0.058814388397579825,-0.02378267185791171,not_met,1.0,0.048374397316832775,0.04239391001823748,0.0720073970513832
367,10.1371_journal.pbio.0030158.pdf,not_met,1.0,-0.03373166258259881,-0.0232042255206562,-0.03202977827836703,met,1.0,-0.04107235107766697,-0.01652584242371923,-0.026557803985938946,not_met,1.0,0.05251154526996466,0.06769500254993739,0.050111686468209155
367,10.3389_fpls.2012.00018_full.pdf,not_met,1.0,-0.006892113959679377,0.008808876748005111,-0.0009412827125769487,not_met,1.0,-0.036726224292085816,-0.020240131907138654,-0.001376181378858708,not_met,1.0,0.06754436639722214,0.081677237687766,0.07395223613733615
375,10.1007_s00418-016-1521-9.pdf,not_met,1.0,0.005979028876983622,0.015207600244602616,0.011902602649579727,met,1.0,0.015858340086973146,0.009047541604825692,0.015747568157690555,not_met,1.0,0.019855440875845662,0.0014532604549305555,0.014563361036377252
375,10.1055_s-0038-1676968.pdf,not_met,1.0,0.017602448194729718,0.029687245753831193,0.01569846379138054,met,1.0,0.004032498801650375,0.0011146711714027698,-0.0013314612217784384,not_met,1.0,-0.004285543358208536,-0.05222298377914686,-0.0220111849922289
375,10.1089_omi.2019.0220.pdf,not_met,1.0,-0.01044278609372355,0.008999690297035802,-0.00148058747777975,not_met,1.0,0.012206028421195735,0.05291802247123073,0.03728443981278309,not_met,1.0,0.007675436267411122,-0.01895340838052873,0.033712888776048264
375,10.3389_fimmu.2015.00025_full.pdf,not_met,1.0,0.0027420584515943027,0.005658903429530464,0.0033698429494143506,not_met,1.0,-0.0383632810501722,-0.04576860606095318,-0.03787937424536812,not_met,1.0,-0.07366601796756772,-0.06318783270088862,-0.05951078934855508
375,10.3389_fpls.2021.640919_full.pdf,not_met,1.0,-0.03112371102301601,-0.014460974057190622,-0.021202241029528033,not_met,1.0,-0.02546629820347956,-0.01315164261808291,-0.012051317616124654,not_met,1.0,-0.028076974738682918,-0.03144362983306434,-0.01577368822945955
375,www.jstage.jst.go.jp_article_ahc_54_2_54_21-00017__article.pdf,not_met,1.0,0.022284261461775527,0.01677181703115673,0.03526523208068199,met,1.0,-0.006324905729724921,-0.008971090470459268,0.01774176057447565,not_met,1.0,0.011741111439747497,-0.002274353699165047,0.026513806557909744
376,10.3389_fmolb.2021.671458_full.pdf,not_met,1.0,-0.0407088149886627,-0.04831017914675453,-0.026264178718868506,met,1.0,-2.811595995935029e-05,0.010994210480118092,0.005350423907164804,not_met,1.0,-0.06332027972031212,-0.05662777932166295,-0.05241733239701285
381,10.1007_s12264-020-00578-4.pdf,not_met,1.0,-0.02306126124498547,-0.015367847153162422,-0.021556512570722653,not_met,1.0,0.02568595236677106,0.04583225897195299,0.03746055946672693,not_met,1.0,-0.018292236528240646,-0.018130875556041898,-0.020303744753941366
384,10.1371_journal.pcbi.1001008.pdf,not_met,1.0,-0.006796559631557747,-0.008708136452284077,0.0014916693210529413,met,0.66,-0.02262743580009114,-0.018551626577143154,0.008161018932004029,not_met,1.0,-0.0041134498183850385,0.008097961688924408,0.003912393905568828
385,10.1186_s12868-024-00847-2.pdf,not_met,1.0,0.005649472006709498,0.011694215553880151,0.030690807814723668,met,1.0,0.004269080349918827,-0.0033231063260857094,0.016104547751961313,not_met,1.0,0.026771044595952413,0.0007974910841613767,0.030624940563706272
390,10.3389_fnbeh.2015.00240_full.pdf,not_met,1.0,0.037992257288853026,0.05954122801693254,0.05119394331048155,not_met,1.0,0.04094410319716743,0.02497927311193698,0.04923317175102017,not_met,1.0,-0.06332288398027662,-0.04240460207216071,-0.062396797224231346
401,10.1038_msb.2009.88.pdf,not_met,1.0,-0.023908103594172614,-0.012226285903145706,-0.023908103594172614,not_met,1.0,0.0011200025508697978,-0.0055764613062956585,0.0011200025508697978,not_met,1.0,0.028052701459612597,0.03192800046466842,0.028052701459612597
401,10.1038_msb.2009.97.pdf,not_met,1.0,-0.01644310410097046,-0.023305383434285155,0.0051333062304600545,met,0.66,-0.05001735689730204,-0.03230202379212181,-0.04849964734570543,not_met,1.0,0.024809694399776462,0.03663806438707233,0.029753568384866733
403,www.nature.com_articles_s41467-022-34664-0.pdf,not_met,1.0,-0.0342718322437561,-0.04113727256683291,-0.044100971972717146,not_met,1.0,0.006816169099543457,0.010361717298476559,0.010929647341847384,not_met,1.0,0.01985782404164994,0.04276656398954862,0.013936795116039232
407,10.1038_s41467-023-40354-2.pdf,met,1.0,0.0055903925297912105,0.010342499732094144,0.030478315469527117,not_met,1.0,-0.03537895100130471,-0.014787419629930342,-0.008547533111188553,not_met,1.0,-0.09326490962591787,-0.07689212517158536,-0.03720709637060872
407,10.1186_s12863-020-0812-2.pdf,not_met,1.0,-0.024405939498238192,-0.03061889771312442,-0.019685909313205244,met,1.0,-0.005598807990443365,-0.007790775371121623,0.010226612414675611,not_met,1.0,0.01777057332631957,0.04920072489865793,0.032893359446811855
407,10.17615_m4jw-xk46.pdf,not_met,1.0,-0.0414666980420468,-0.026976650574222903,-0.0414666980420468,met,1.0,0.00764727735751299,0.021092304239606383,0.00764727735751299,not_met,1.0,-0.03546981833832979,-0.04343432025468784,-0.03546981833832979
407,10.3389_fmicb.2024.1415100.pdf,not_met,1.0,-0.034051532659352096,-0.026606900737499366,-0.03038216964347321,met,1.0,0.05914847232592871,0.06057762321187181,0.06558118259419843,not_met,1.0,-0.008178029482371004,0.011085298080234172,-0.008354298315491867
409,10.1038_s44385-025-00032-y.pdf,not_met,1.0,-0.000885440456846443,-0.001757181694869111,0.004834290189137783,not_met,1.0,0.013120637860121513,0.020695787183222923,0.027753023080467416,not_met,1.0,-0.050632941401007006,-0.04709538149078221,-0.04368429884516067
411,10.3389_fimmu.2019.02648_full.pdf,not_met,1.0,-0.0010167525910852356,0.009758945464286203,0.0017319079103006643,not_met,1.0,-0.027302055103611313,-0.013541157983147116,-0.022347576920626586,not_met,1.0,-0.04690086962633739,-0.025588284913043217,-0.05398984347911018
411,10.3724_abbs.2025232.pdf,not_met,1.0,-0.02909321337055843,-0.040607334019258985,-0.029359491959288577,not_met,1.0,0.035810481535920716,0.02015033854942409,0.036945968632722544,not_met,1.0,-0.03452213944553959,-0.04077991689958427,-0.026233734616927774
424,10.1007_s00422-023-00956-x.pdf,not_met,1.0,0.08080186751630299,0.0763751773036573,0.08149644356033513,not_met,1.0,-0.00130301521861503,0.016213650013296717,0.0037943619001514703,not_met,1.0,0.036329906878733886,0.04122951926692893,0.04901755234998803
424,10.1088_1741-2552_ab6cb8.pdf,not_met,1.0,0.05748973984132979,0.06844885679939923,0.059317232541321915,not_met,1.0,0.03045109267926658,0.023592860148117584,0.02528837171005485,not_met,1.0,0.05226793822264619,0.017130857197544126,0.04208763449913134
424,10.1371_journal.pcbi.1002536.pdf,not_met,1.0,0.05730377389201604,0.044447126213259566,0.0647272938220352,met,1.0,-0.04332373398667628,-0.03940857247834708,-0.03073261223197746,not_met,1.0,0.04822866712654876,0.0353164859313574,0.047814103158518764
424,10.1371_journal.pcbi.1008457.pdf,not_met,1.0,0.0629687054330375,0.06181541702730805,0.0644733258292301,not_met,1.0,0.03814634641954792,0.02523339275791198,0.03935612592718013,not_met,1.0,0.03510413973835721,0.030533496206667822,0.029424538307300206
424,10.1371_journal.pone.0002173.pdf,not_met,1.0,0.007432216223044706,0.0071880874741212155,0.023972819273993647,not_met,1.0,0.005446750981876776,-0.011377866551406829,0.02330007615560748,not_met,1.0,0.046229309338723906,0.04708366024724288,0.054159629561852475
424,10.1371_journal.pone.0003781.pdf,not_met,1.0,0.04372143218942898,0.048072517888706506,0.044179154372924176,met,1.0,-0.021904958870442595,-0.03192959585467307,-0.01966466420346369,not_met,1.0,0.021677119974095896,0.02444721040404952,0.017556579369552214
424,10.1371_journal.pone.0164020.pdf,not_met,1.0,0.05455770900053676,0.05455253977332201,0.05505361774834951,not_met,1.0,-0.001359113251866155,0.012274916521548692,0.0010863976256435936,not_met,1.0,0.05130874345961617,0.055818589054731665,0.0505513795874836
424,www.jneurosci.org_content_27_9_2338.long.pdf,not_met,1.0,0.08361731051376362,0.09020924374995934,0.10455722784168633,not_met,1.0,-0.06830630860770603,-0.0668631221271746,-0.007573666712374661,not_met,1.0,0.01986519148637885,0.005171269250081033,0.030643759967071096
